Person_ID,Gender,Age,LengthOfService,Admin Role,International Assignee,Is Mobile,YearlyPay
4087,woman,29.61830458,11.1697134,0,0,0,59670.15292
4088,woman,37.15278408,7.969018215,0,0,0,93201.47386
4089,woman,23.38295708,4.080650572,1,0,0,43072.18116
4090,woman,27.80821917,8.121732959,0,0,1,116599.4069
4091,woman,26.28423759,6.355175388,1,0,0,51459.39838
4092,woman,34.45983791,8.411466976,0,0,0,128361.5255
4093,woman,32.31936383,7.330963388,0,0,0,120324.316
4094,woman,33.08830423,6.560091822,0,0,0,117753.8432
4095,woman,42.48208531,5.970269846,1,0,0,100318.6478
4096,woman,38.14737611,10.51401777,0,0,0,142644.1142
4097,woman,29.50477649,11.46644641,0,0,0,114972.2487
4098,woman,28.99004022,13.4136791,0,0,0,121381.2425
4099,woman,22.75587056,9.067050929,0,1,1,189343.2241
4100,woman,21.42917656,3.970868014,0,0,0,87741.78194
4101,woman,29.75179215,10.77008384,0,0,0,81132.51407
4102,woman,23.50302268,6.281534241,1,0,1,55973.97973
4103,woman,33.12677715,9.3201087,0,0,1,154504.4686
4104,woman,26.04140356,7.156281677,0,0,0,91461.07952
4105,woman,27.08528303,7.978581087,0,0,1,114653.6183
4106,woman,22.23659729,6.708461323,0,0,1,122679.8136
4107,woman,40.55076762,9.912053413,1,0,0,73391.96125
4108,woman,33.79414775,9.158017174,0,0,0,130690.0307
4109,woman,26.45034879,8.12359662,0,0,0,70078.62191
4110,woman,30.75573516,8.64535079,0,0,0,87468.9137
4111,woman,36.61545654,10.13710778,0,0,0,138894.7459
4112,woman,25.36087463,5.475882131,0,0,0,101252.5649
4113,woman,39.53299341,7.530548059,0,0,0,71323.42711
4114,woman,24.83912553,7.51568914,1,0,1,99442.65379
4115,woman,29.11319258,5.324026389,1,0,0,60812.4219
4116,woman,21.74810802,9.908032424,0,0,0,116533.8446
4117,woman,17.30744437,9.07508519,0,0,0,71777.37764
4118,woman,35.0504539,7.628983971,0,0,0,78459.22813
4119,woman,30.42851046,6.36880578,1,0,0,56492.95284
4120,woman,21.3306951,10.48576217,0,0,0,70759.29203
4121,woman,21.79699397,4.410907289,0,0,1,108016.3099
4122,woman,35.726807,7.815708119,0,0,0,127482.8348
4123,woman,29.24702446,5.113078006,0,0,0,104997.9191
4124,woman,37.15721624,8.285179973,0,0,0,131678.6793
4125,woman,33.18293384,8.057687131,0,0,0,105926.1453
4126,woman,29.66718576,6.502983554,1,0,0,86643.87096
4127,woman,30.1616499,5.993567052,0,0,0,110760.8643
4128,woman,27.22463176,9.437794555,0,0,0,103433.0876
4129,woman,30.48893055,6.071300612,0,0,0,68448.03741
4130,woman,29.69507509,10.29752161,0,0,0,110589.7461
4131,woman,34.18758336,9.408400066,0,0,0,132334.0653
4132,woman,29.18290779,10.02095315,1,0,0,64880.14817
4133,woman,34.11777746,5.396235696,0,0,0,113458.4755
4134,woman,34.60316145,11.42086908,0,0,0,2367255.734
4135,woman,30.90381303,7.472955488,1,0,0,84317.03265
4136,woman,23.43515833,5.283479034,0,0,0,97501.34378
4137,woman,29.19761647,4.991982319,0,0,0,44593.46288
4138,woman,20.46962677,5.946066761,1,0,0,44301.45366
4139,woman,23.96689189,6.757347001,0,0,0,105571.408
4140,woman,33.65209167,8.366544212,1,0,0,84163.12907
4141,woman,32.47446395,7.227064287,0,0,0,62334.90118
4142,woman,29.98395561,8.814237129,0,0,0,87082.81724
4143,woman,28.48783422,8.941190576,0,0,0,1121443.621
4144,woman,26.30299527,7.152628519,1,1,1,126389.604
4145,woman,27.43593959,7.639689785,0,0,0,69780.10646
4146,woman,34.82625759,9.505942712,0,0,0,83571.78731
4147,woman,32.38339629,9.771763681,0,0,0,81501.65023
4148,woman,23.14391753,8.539591916,0,0,0,112638.6644
4149,woman,30.99426421,10.82373619,1,0,0,102224.3283
4150,woman,30.69981415,12.74441268,0,0,0,100714.4446
4151,woman,38.24336737,6.161674226,1,0,0,70256.05799
4152,woman,21.21224125,6.138426765,0,0,0,98590.30796
4153,woman,26.0843523,8.605890922,1,0,0,82220.54591
4154,woman,34.86812918,9.980840972,0,0,0,135730.3677
4155,woman,24.44533888,10.4579037,0,0,1,146264.2526
4156,woman,41.92810816,8.81786104,0,0,0,102384.1953
4157,woman,24.10527889,6.329984519,0,0,1,72436.64518
4158,woman,30.14561073,9.083941225,0,0,0,88241.29115
4159,woman,32.79773779,6.892706065,0,0,0,83568.1747
4160,woman,34.40518571,8.205612021,0,0,0,79417.72349
4161,woman,33.57604242,8.728215574,0,0,1,106919.1518
4162,woman,27.68961232,2.172870216,0,0,0,86785.78577
4163,woman,34.56603503,5.604744151,0,0,1,68253.88613
4164,woman,26.22673756,11.45373842,0,0,0,129202.7184
4165,woman,27.32511429,10.1096215,1,0,0,51899.70223
4166,woman,32.28321231,9.991423517,0,0,0,81979.00527
4167,woman,37.54788479,5.103792242,0,0,0,116903.4448
4168,woman,28.85914381,3.599860488,0,0,0,58351.89413
4169,woman,25.54829234,8.949338494,0,0,0,81883.28037
4170,woman,36.04885954,7.397277667,1,0,0,97515.3975
4171,woman,23.67599984,13.18637935,1,0,0,78945.59208
4172,woman,39.19090745,8.357002876,0,0,0,965255.2993
4173,woman,25.07958656,6.191553145,0,0,0,70945.14797
4174,woman,33.20474223,9.44403883,1,0,0,100744.5899
4175,woman,34.63345613,9.095950618,1,0,0,101387.1265
4176,woman,33.92517027,9.617913134,0,0,0,94928.72685
4177,woman,31.13501319,8.565003891,0,0,1,102765.7264
4178,woman,30.24764776,11.26036146,1,0,0,81698.26571
4179,woman,21.73409749,6.14213983,1,0,0,46265.86136
4180,woman,26.09590181,9.551665267,1,0,0,45020.74837
4181,woman,33.62322344,11.57470512,1,0,0,73453.68727
4182,woman,33.31684583,4.549565763,0,0,0,66705.75217
4183,woman,24.81059347,2.79585069,1,0,0,66612.28451
4184,woman,31.7348951,9.023087912,0,0,0,90061.89253
4185,woman,31.26015494,14.49942157,1,0,0,112312.9648
4186,woman,38.75459421,6.961520376,0,0,0,127843.3046
4187,woman,27.9079942,5.915271404,1,0,0,82397.22546
4188,woman,27.40071366,8.064950182,0,0,0,50481.03743
4189,woman,25.38278516,8.857539559,0,0,0,58993.88364
4190,woman,25.00360765,9.796512562,1,0,0,70982.80377
4191,woman,31.87474181,10.66986991,1,0,0,61631.17801
4192,woman,26.4782943,8.62429248,1,0,1,89494.80078
4193,woman,35.37351929,7.212534791,1,0,0,62517.77823
4194,woman,26.86350469,12.12616273,1,0,0,63832.11431
4195,woman,37.66997838,5.139000982,1,0,0,77727.94627
4196,woman,32.08862729,5.368189836,1,0,0,46342.85829
4197,woman,31.29191813,7.951680233,0,0,0,63144.1337
4198,woman,24.24785719,6.541242459,0,0,0,71258.79156
4199,woman,31.64557093,7.268992704,1,0,0,84521.74721
4200,woman,30.22760988,10.80552363,1,0,1,119118.7884
4201,woman,33.16041302,8.251270789,0,0,0,106770.4758
4202,woman,27.44576351,7.826684135,0,0,0,70345.89892
4203,woman,22.73185062,11.33969596,0,0,0,104727.5216
4204,woman,31.37610799,9.229474458,0,0,0,127516.8383
4205,woman,30.69893623,12.30286672,0,0,0,138856.0742
4206,woman,31.2194618,7.827985298,1,0,0,79420.27021
4207,woman,35.02825081,9.164162928,0,1,1,152501.8889
4208,woman,25.30179684,5.47925996,0,1,1,169504.2638
4209,woman,18.09124931,8.073119922,1,0,0,77953.91731
4210,woman,32.37513501,8.218827555,0,0,0,77133.74006
4211,woman,32.0295626,5.893179541,1,0,0,62631.45678
4212,woman,27.61471847,8.721467988,1,0,0,84455.06597
4213,woman,30.85299101,6.008352397,0,0,0,111829.728
4214,woman,24.76109595,5.136867249,0,0,0,66262.07196
4215,woman,19.46901394,9.558755355,1,0,0,51543.45982
4216,woman,21.53544276,8.292217498,0,0,0,90215.01026
4217,woman,30.2118057,7.674370893,1,0,0,58360.16173
4218,woman,36.91355207,8.621519095,0,0,0,132831.0135
4219,woman,28.05240806,10.73752909,0,0,1,153422.0998
4220,woman,34.06968955,9.154519754,0,0,0,93511.20205
4221,woman,27.02834014,7.132648895,0,0,0,92770.45897
4222,woman,29.72280489,10.23500173,0,0,0,129372.9236
4223,woman,33.98280362,7.457123144,1,0,0,95207.17552
4224,woman,30.66589943,7.79309627,0,0,0,84247.52081
4225,woman,27.29160826,7.449134915,1,0,0,79843.46807
4226,woman,25.67348818,9.813887501,0,0,0,102792.1312
4227,woman,29.53735938,7.943328524,0,0,0,52420.86934
4228,woman,35.91051046,7.639950862,0,0,0,107936.3475
4229,woman,22.14672703,7.669680869,0,0,1,127995.2646
4230,woman,34.29665381,6.827625693,1,0,0,93416.10811
4231,woman,31.41823496,7.079696803,0,0,0,98840.97997
4232,woman,25.15443867,7.878690792,0,0,0,77510.08634
4233,woman,29.90813135,11.15276247,0,0,0,82290.58744
4234,woman,28.97982277,5.843021561,0,0,0,65993.54543
4235,woman,25.26129818,9.912991129,1,0,1,67183.41579
4236,woman,27.30282445,9.891038949,0,0,1,148048.6999
4237,woman,23.7185635,9.552721637,0,0,0,117874.0476
4238,woman,19.64238206,8.980591014,0,0,0,109540.3693
4239,woman,30.75618219,7.487013773,0,0,0,118803.3697
4240,woman,35.22244725,5.996947263,0,0,0,118065.1815
4241,woman,38.16674531,8.720761359,0,0,0,135074.8353
4242,woman,24.44310726,6.523610026,1,0,0,80364.45223
4243,woman,40.73682583,8.420888408,1,0,0,51014.69459
4244,woman,37.63153367,7.454782945,0,0,0,59688.32587
4245,woman,37.11737517,5.06664767,0,0,0,116092.478
4246,woman,26.07166804,3.886447977,1,0,0,32124.80382
4247,woman,27.18874187,10.22108062,0,0,0,125666.596
4248,woman,20.30821291,8.749773896,1,0,0,37571.3535
4249,woman,30.95579618,6.237821126,0,0,0,69509.09008
4250,woman,28.03198538,7.878070655,0,0,0,116688.5745
4251,woman,30.80895344,5.613416558,0,0,0,90792.4944
4252,woman,25.82740982,8.025913437,0,0,0,57110.49273
4253,woman,33.36435234,9.08627669,1,0,0,92613.22148
4254,woman,31.71594055,9.314533895,1,0,0,58794.98516
4255,woman,24.2793846,6.723607127,0,0,0,86859.04444
4256,woman,29.77056027,9.365434392,0,0,1,90254.7533
4257,woman,31.4234225,8.411123385,0,0,0,123987.5488
4258,woman,40.04220778,7.049042096,0,0,0,93442.15519
4259,woman,30.47890424,13.36981614,0,0,0,142372.4912
4260,woman,25.29795501,9.981757436,0,0,0,61991.9495
4261,woman,28.41868474,8.844617878,0,0,0,74400.45206
4262,woman,29.84388267,6.093448761,1,0,0,49886.89286
4263,woman,29.33202356,5.136762461,1,0,0,47104.11063
4264,woman,20.79264053,8.8567162,1,0,0,83794.15709
4265,woman,28.34211552,5.263767778,1,0,0,66850.77004
4266,woman,26.53345553,7.808249029,1,0,0,61994.85617
4267,woman,28.69743519,9.088345429,1,0,0,94144.81111
4268,woman,40.60481203,10.16214109,0,0,0,91954.78682
4269,woman,25.83854696,7.916985114,0,0,0,56803.46391
4270,woman,37.18970502,13.13846353,0,0,0,83435.55773
4271,woman,35.80309072,7.354479109,0,0,1,125198.9129
4272,woman,33.41748909,8.848219323,0,0,0,109797.1168
4273,woman,30.01555209,10.86770733,1,0,0,64679.44596
4274,woman,33.2719671,7.177147144,0,0,0,54461.17596
4275,woman,27.75040111,8.002368018,0,0,0,116851.3752
4276,woman,27.26770434,8.679387323,1,0,0,91097.29667
4277,woman,26.26069164,6.593459102,1,0,0,82821.5912
4278,woman,31.36950795,8.073928128,1,0,0,60387.14144
4279,woman,28.95114709,11.99294092,1,0,0,89377.16468
4280,woman,28.80207467,5.960657111,1,0,0,62768.94746
4281,woman,37.10114406,8.482061269,0,0,0,71330.47232
4282,woman,26.47625744,6.670899802,1,0,0,62476.69506
4283,woman,33.67682448,4.033451522,0,0,0,105713.8155
4284,woman,27.39036191,12.25732993,0,0,0,133923.0598
4285,woman,22.03902487,7.436661146,0,0,0,106015.6356
4286,woman,22.87024776,9.240190093,1,0,0,73858.83276
4287,woman,27.54223814,2.94054949,0,0,0,90909.92465
4288,woman,33.14805745,8.556610805,1,0,0,97850.13186
4289,woman,33.20893197,3.482073213,0,0,0,102057.9496
4290,woman,28.79656424,11.00553685,0,0,0,131148.9754
4291,woman,33.09210854,6.641685665,0,0,0,118154.2212
4292,woman,30.38131555,9.589349805,0,0,0,127623.9262
4293,woman,28.6925484,9.1188568,1,0,0,80555.56177
4294,woman,34.27365633,7.169058016,0,0,0,122375.9232
4295,woman,35.9394695,8.173674735,0,0,0,110421.7766
4296,woman,35.08013696,5.653620797,0,0,0,81587.46021
4297,woman,28.4656352,5.806897989,0,0,0,107388.9999
4298,woman,32.83853814,8.933550819,0,0,1,92647.23236
4299,woman,19.35377164,8.69590941,0,0,0,107874.3491
4300,woman,30.97533461,9.183445412,0,0,0,56799.04151
4301,woman,31.80501183,7.758284137,0,0,0,54343.74001
4302,woman,30.75987599,4.020825466,0,0,0,50012.82712
4303,woman,28.88863635,8.153466876,0,0,0,72955.08109
4304,woman,36.52386593,8.165557174,0,0,0,81724.98948
4305,woman,29.5338115,4.902311602,1,0,0,51273.64857
4306,woman,29.30231032,8.992552011,0,0,0,123502.8481
4307,woman,28.79531627,9.392734242,1,0,0,95222.46511
4308,woman,35.1705269,6.777479865,0,0,0,55450.30419
4309,woman,28.53770188,4.084529277,0,0,0,59659.1234
4310,woman,25.82825316,9.934915621,0,0,0,103521.5099
4311,woman,29.45620729,9.507563973,0,0,0,88829.96082
4312,woman,38.53856879,12.91266438,1,0,0,117186.5792
4313,woman,28.49656943,7.949529895,0,0,0,82049.67511
4314,woman,33.07885817,4.973432271,0,0,0,55879.2301
4315,woman,28.60944631,10.4435366,1,0,0,98203.27381
4316,woman,28.61626593,6.461804849,0,0,0,76538.97868
4317,woman,27.19579308,7.573897189,1,0,0,87350.94165
4318,woman,23.9184797,5.555365273,0,1,1,97717.60252
4319,woman,29.45109186,6.925760087,0,0,0,95275.63913
4320,woman,33.59227876,5.945064927,0,0,0,115460.1017
4321,woman,37.88096482,10.3505919,1,0,0,109200.2027
4322,woman,32.20934748,8.117409612,1,0,0,88068.31321
4323,woman,25.91569461,5.524954393,1,0,0,78547.47161
4324,woman,33.727523,8.959828652,0,0,0,92389.69719
4325,woman,32.27014587,6.302313598,0,0,0,115319.3462
4326,woman,36.99181595,6.791322564,0,0,0,78140.75844
4327,woman,40.44805228,10.26075037,0,0,0,125923.1177
4328,woman,36.07303878,7.353201809,0,0,0,89519.80446
4329,woman,28.03620901,6.670382552,0,0,0,111012.2972
4330,woman,29.20385228,9.90797926,0,1,1,145595.8526
4331,woman,35.78970265,7.313436205,0,0,0,57422.08669
4332,woman,27.46153432,6.908617245,0,0,0,111328.7924
4333,woman,29.29758268,10.58561836,1,0,0,92261.44804
4334,woman,33.1717012,9.316507464,1,0,1,108931.5849
4335,woman,35.35303027,7.326533557,0,0,0,56998.58809
4336,woman,31.11455385,8.244093651,0,0,0,122792.0664
4337,woman,15.53740089,4.893441074,0,0,0,47516.36122
4338,woman,31.69682982,4.560923971,0,0,1,101895.5129
4339,woman,28.43975402,5.93176749,1,0,1,60327.8
4340,woman,25.12039501,8.599799663,0,0,0,80092.58761
4341,woman,30.12065083,9.609359539,0,0,0,127333.4129
4342,woman,35.60232075,8.992384386,0,0,0,132574.132
4343,woman,24.35061385,6.66306201,0,0,0,63282.59366
4344,woman,37.94961496,4.998122397,1,1,1,142994.6744
4345,woman,34.8936505,10.46367063,0,0,0,137754.2275
4346,woman,34.67081813,8.728658599,1,0,0,100258.4627
4347,woman,25.92645703,8.911611373,0,0,1,140796.4644
4348,woman,28.74378776,6.506054683,0,0,0,76875.77976
4349,woman,28.08582564,7.787030127,1,0,0,89152.3346
4350,woman,30.00170479,5.746548815,0,0,0,90298.91327
4351,woman,29.688976,8.53023238,1,0,0,86358.16563
4352,woman,28.4132556,7.234518397,1,0,0,87672.80677
4353,woman,29.11036327,6.382682203,0,0,0,67853.48964
4354,woman,28.94189842,8.092398664,1,0,0,53456.22056
4355,woman,31.33741932,10.82478696,0,0,0,134088.9703
4356,woman,21.74091482,8.303170997,1,0,1,59435.20197
4357,woman,32.43289174,11.11441469,0,0,0,117815.1372
4358,woman,38.48635849,10.64819898,0,0,1,105263.4215
4359,woman,35.36250424,4.925530567,0,0,0,70302.86165
4360,woman,25.27051387,7.470285359,0,0,0,66796.66689
4361,woman,35.22304012,4.827801606,1,0,0,56797.43974
4362,woman,41.44813926,8.063958974,1,0,0,65937.36966
4363,woman,28.7872187,6.164906483,0,0,0,75585.09034
4364,woman,33.60515961,6.350668216,0,0,0,117478.4474
4365,woman,41.496902,7.503268831,0,0,0,134345.7706
4366,woman,35.15147814,8.251079235,0,0,1,152100.8675
4367,woman,37.75360301,6.828493118,0,0,0,79126.80068
4368,woman,24.52387222,4.011446963,0,0,0,92415.71861
4369,woman,31.17810429,8.036538442,0,0,0,102942.952
4370,woman,31.95984551,4.47959521,1,0,1,95779.53308
4371,woman,32.82143565,8.664746549,0,0,0,78926.92033
4372,woman,33.94753773,5.152915207,0,0,0,111971.1585
4373,woman,30.78087529,7.846050255,1,0,0,40748.40015
4374,woman,23.43802932,6.710316815,0,0,0,62384.96763
4375,woman,35.33136207,10.35655243,1,0,0,69029.72692
4376,woman,31.89430164,6.39228894,0,0,0,80461.55062
4377,woman,24.10691685,9.16443014,0,0,0,116768.1719
4378,woman,33.7949791,5.129242919,1,0,0,65779.4453
4379,woman,32.76490006,8.234026661,1,0,0,82649.01587
4380,woman,32.68517274,6.362128382,0,0,0,116209.6918
4381,woman,28.56582396,5.506691149,0,0,0,106023.6392
4382,woman,38.17202822,9.293932972,0,0,0,137580.6287
4383,woman,32.85613316,9.949983899,1,0,0,65750.29356
4384,woman,26.0502297,10.44880623,1,0,0,59900.64065
4385,woman,22.2862103,7.455856347,0,0,1,104034.3152
4386,woman,26.16333909,7.81688302,0,0,0,78572.521
4387,woman,18.15188353,6.772111469,0,0,0,97268.76956
4388,woman,28.69720078,13.47159195,0,0,0,121160.5966
4389,woman,30.64478525,9.26433241,0,0,0,126613.9929
4390,woman,23.96166783,7.106311566,0,0,0,88229.71451
4391,woman,27.27278205,8.134136779,0,0,0,116762.6706
4392,woman,37.76641325,7.969470214,1,0,0,80654.28828
4393,woman,30.53645668,10.8002109,0,0,0,132837.3412
4394,woman,37.67671772,9.632836798,0,0,0,138313.5937
4395,woman,29.07524291,8.58614651,0,0,0,102386.8211
4396,woman,29.11608643,6.783775998,0,0,0,57137.64445
4397,woman,19.00372977,6.161565678,1,0,0,72458.87745
4398,woman,33.64644374,7.750843607,0,0,1,102744.8489
4399,woman,35.5027912,12.77869009,0,0,0,68989.79704
4400,woman,28.28815978,3.04439249,0,0,0,92561.57526
4401,woman,28.44847887,9.195301917,0,0,0,123153.5117
4402,woman,34.06518189,5.14320448,0,0,0,78197.52285
4403,woman,26.31851455,8.8308684,0,0,0,71958.99523
4404,woman,26.0883784,7.109067155,1,0,0,84413.29281
4405,woman,31.58549083,8.778719823,0,0,0,125853.4287
4406,woman,26.96874326,8.409159738,0,0,1,58341.75521
4407,woman,33.05528942,8.239432401,0,0,1,148667.016
4408,woman,25.39845242,7.854601937,1,0,0,65231.11127
4409,woman,37.5475446,7.821590603,1,0,0,57419.37561
4410,woman,33.28231842,8.485791111,0,0,0,57605.63747
4411,woman,30.3292559,9.257573408,0,0,0,65772.24005
4412,woman,25.63184684,6.253208633,0,0,0,44174.58696
4413,woman,24.7112305,8.3096336,0,0,0,68629.45342
4414,woman,25.51381485,6.399581934,0,0,1,126147.5997
4415,woman,22.8389835,5.210792872,0,0,0,64107.24254
4416,woman,36.70215159,9.198085747,0,0,0,135050.8283
4417,woman,31.7103742,5.652806651,0,0,0,92288.80551
4418,woman,35.35314165,13.09895598,1,0,0,92918.7924
4419,woman,38.69532518,6.481852903,0,0,0,79129.04417
4420,woman,36.53303012,8.388134765,1,0,0,94217.03042
4421,woman,32.24808396,7.113642517,1,1,1,77177.4476
4422,woman,27.94474777,5.16870586,0,0,1,122646.3739
4423,woman,33.74649778,4.106212472,0,0,0,65692.2288
4424,woman,31.05568885,8.69021758,0,0,1,103191.6603
4425,woman,28.6967443,9.191772928,0,0,0,123495.7641
4426,woman,27.42400815,10.27149692,0,0,0,126212.6279
4427,woman,35.39608388,9.651755056,0,0,0,135109.5344
4428,woman,37.38731393,6.86784902,1,0,1,72557.78176
4429,woman,28.62445638,11.98042381,0,0,0,95779.76188
4430,woman,27.81496144,10.76032582,0,0,1,107064.7555
4431,woman,33.49084869,4.433158703,0,0,0,47558.3247
4432,woman,26.82411801,9.728264311,0,0,0,86215.93191
4433,woman,33.01838343,3.219406744,1,0,0,64627.04672
4434,woman,38.68464803,9.232952464,0,0,0,75262.48315
4435,woman,27.91082782,5.890999457,0,0,0,73368.90695
4436,woman,30.12256616,9.273080185,0,0,0,77548.78061
4437,woman,39.94846539,6.643505243,0,0,0,128036.1663
4438,woman,28.13415844,9.112638285,0,0,0,103343.0223
4439,woman,30.70518366,9.472767579,0,0,0,108594.3802
4440,woman,25.29092263,4.221687794,0,0,0,75642.26061
4441,woman,26.48582702,8.042980079,0,0,0,115215.3953
4442,woman,23.10581514,6.435140143,1,0,0,54383.07281
4443,woman,44.62624792,7.58780432,1,1,1,166256.2724
4444,woman,32.85875996,8.752692612,0,0,0,127572.238
4445,woman,29.77062225,10.94148214,1,0,0,101079.3624
4446,woman,24.71467854,8.807990995,1,0,0,74727.03798
4447,woman,20.87653468,9.348572392,0,0,0,77299.21899
4448,woman,31.20869144,6.79427853,1,0,0,48783.04715
4449,woman,29.2742409,10.5439951,0,0,0,68028.99483
4450,woman,32.50996332,6.521842791,0,0,0,116735.4554
4451,woman,33.46164421,3.155090003,0,0,0,81624.66278
4452,woman,35.06137521,5.575314348,0,0,0,52257.18735
4453,woman,29.78911444,12.64443482,0,0,0,119797.8701
4454,woman,33.11005232,7.0789978,0,0,0,120273.8808
4455,woman,27.96231936,14.27052278,1,0,0,68545.72414
4456,woman,25.74276801,8.558861207,1,0,0,88852.60853
4457,woman,28.30908366,6.901343347,0,0,0,93514.50149
4458,woman,33.8448387,10.10256224,0,0,0,84062.69958
4459,woman,33.03248834,8.202660918,0,0,0,106366.8099
4460,woman,29.93693429,8.605568697,1,0,0,86904.24135
4461,woman,31.61213861,9.443617008,1,0,0,63489.01726
4462,woman,38.03754171,8.591843141,0,1,1,130500.6145
4463,woman,20.98794946,9.224035706,0,0,0,54992.69628
4464,woman,23.72466052,3.306383063,1,0,0,41443.17779
4465,woman,29.9348312,5.667332534,0,0,0,108805.0595
4466,woman,33.50178669,6.370490259,1,0,0,58733.02506
4467,woman,28.92363383,7.081602926,0,0,0,69800.75933
4468,woman,34.51544227,10.6779061,0,0,0,99220.76606
4469,woman,14.96281398,7.983373194,1,0,0,39202.20961
4470,woman,18.34766371,8.124236527,1,0,0,71235.10694
4471,woman,27.16098356,10.47978524,0,0,0,126684.7035
4472,woman,43.33661044,5.680104479,0,0,0,92263.09263
4473,woman,29.99965824,8.040212306,0,0,0,120262.7143
4474,woman,18.79275516,11.18863544,0,0,0,48415.86504
4475,woman,28.19985134,5.00928672,0,0,0,102955.6968
4476,woman,33.08746941,8.166098059,0,0,0,125280.6042
